id,firstname,lastname,program,year,gender
2023-2354,Maria,Torres,BSBA-BE,2,Female
2023-2355,Lorraine,Cabanilla,BSBA-BE,2,Female
2023-2356,Teresa,Ong,BSBA-BE,2,Female
2023-2357,Vanessa,Navalta,BSBA-BE,2,Female
2023-2358,Rosario,Perez,BSBA-BE,2,Female
2023-2359,Elena,Flores,BSBA-BE,2,Female
2023-2360,Ramon,Soriano,BSBA-BE,2,Male
2023-2361,Ramon,Rivera,BSBA-BE,2,Male
2023-2362,Gloria,Javier,BSBA-BE,2,Female
2023-2363,Florinda,Fernandez,BSBA-BE,2,Female
2023-2364,Stephanie,Sulit,BSBA-BE,2,Female
2023-2365,Gloria,Badillo,BSBA-BE,2,Female
2023-2366,Patricia,Quijano,BSBA-BE,2,Female
2023-2367,Joanna,Sulit,BSBA-BE,2,Female
2023-2368,Kristoffer,Ursua,BSBA-BE,2,Male
2023-2369,Florinda,Fernandez,BSBA-BE,2,Female
2023-2370,Ryan,Narvaez,BSBA-BE,2,Male
2023-2371,Michelle,Fuentes,BSBA-BE,2,Female
2023-2372,Trisha,Ursua,BSBA-BE,2,Female
2023-2373,Fatima,Gonzales,BSBA-BE,2,Female
2023-2374,Mark,Cabanilla,BSBA-BE,2,Male
2023-2375,Felix,Ilagan,BSBA-BE,2,Male
2023-2376,Kristoffer,Resurreccion,BSBA-BE,2,Male
2023-2377,Cristina,Cruz,BSBA-BE,2,Female
2023-2378,Liza,Abella,BSBA-BE,2,Female
2023-2379,Ramon,Lacson,BSBA-BE,2,Male
2023-2380,Paz,Enriquez,BSBA-BE,2,Female
2023-2381,Rosario,Bautista,BSBA-BE,2,Female
2023-2382,Luis,Mercado,BSBA-BE,2,Male
2023-2383,Michelle,Aquino,BSBA-BE,2,Female
2023-2384,Marisol,Dalisay,BSBA-BE,2,Female
2023-2385,Angelo,Quijano,BSBA-BE,2,Male
2023-2386,Domingo,Ramos,BSBA-BE,2,Male
2023-2387,Imelda,Bautista,BSBA-BE,2,Female
2023-2388,Lorraine,Bautista,BSBA-BE,2,Female
2023-2389,Marco,Ilagan,BSBA-MM,2,Male
2023-2390,Renz,Lanuza,BSBA-MM,2,Male
2023-2391,Nestor,Ursua,BSBA-MM,2,Male
2023-2392,Stephanie,Pascua,BSBA-MM,2,Female
2023-2393,Felix,Ong,BSBA-MM,2,Male
2023-2394,Joanna,Flores,BSBA-MM,2,Female
2023-2395,Felix,Obeso,BSBA-MM,2,Male
2023-2396,Regina,Abella,BSBA-MM,2,Female
2023-2397,Carla,Quijano,BSBA-MM,2,Female
2023-2398,Ana,Macapagal,BSBA-MM,2,Female
2023-2399,Elmer,Diaz,BSBA-MM,2,Male
2023-2400,Imelda,Pascual,BSBA-MM,2,Female
2023-2401,Sandra,Abella,BSBA-MM,2,Female
2023-2402,Juan,Cabanilla,BSBA-MM,2,Male
2023-2403,Renz,Macapagal,BSBA-MM,2,Male
2023-2404,Renz,Ignacio,BSBA-MM,2,Male
2023-2405,Regina,Jimenez,BSBA-MM,2,Female
2023-2406,Vincent,Pascua,BSBA-MM,2,Male
2023-2407,Trisha,Serrano,BSBA-MM,2,Female
2023-2408,Efren,Rivera,BSBA-MM,2,Male
2023-2409,Andrei,Serrano,BSBA-MM,2,Male
2023-2410,Michael,Soriano,BSBA-MM,2,Male
2023-2411,Sandra,Ignacio,BSBA-MM,2,Female
2023-2412,Ronald,Tinio,BSBA-MM,2,Male
2023-2413,Sheena,Ramos,BSBA-MM,2,Female
2023-2414,Liza,Mercado,BSBA-MM,2,Female
2023-2415,Isidro,Tinio,BSBA-MM,2,Male
2023-2416,Joanna,Ilagan,BSBA-MM,2,Female
2023-2417,Karen,Hernandez,BSBA-MM,2,Female
2023-2418,Noel,Lacson,BSBA-MM,2,Male
2023-2419,Darius,Reyes,BSBA-MM,2,Male
2023-2420,Sheena,Tolentino,BSBA-MM,2,Female
2023-2421,Alfredo,Obeso,BSBA-MM,2,Male
2023-2422,Kristoffer,Hipolito,BSBA-MM,2,Male
2023-2423,Nestor,Mendoza,BSBA-MM,2,Male
2023-2424,Bernadette,Navarro,BSBA-MM,2,Female
2023-2425,Imelda,Yap,BSBA-MM,2,Female
2023-2426,Stephanie,Guevarra,BSBA-MM,2,Female
2023-2427,Carmen,Lanuza,BSBA-MM,2,Female
2023-2428,Michael,Umali,BSBA-MM,2,Male
2023-2429,Teresa,Morales,BSBA-MM,2,Female
2023-2430,Nicole,Lim,BSBA-MM,2,Female
2023-2431,Bernadette,Javier,BSBA-MM,2,Female
2023-2432,Liza,Morales,BSHM,2,Female
2023-2433,Carmen,Tolentino,BSHM,2,Female
2023-2434,Paz,Navarro,BSHM,2,Female
2023-2435,Sophia,Macaraeg,BSHM,2,Female
2023-2436,Maria,Cruz,BSHM,2,Female
2023-2437,Teresa,Javier,BSHM,2,Female
2023-2438,Bianca,Tinio,BSHM,2,Female
2023-2439,Josephine,Buenaventura,BSHM,2,Female
2023-2440,Herminia,Castillo,BSHM,2,Female
2023-2441,Roberto,Morales,BSHM,2,Male
2023-2442,Angelo,Bautista,BSHM,2,Male
2023-2443,Elena,Domingo,BSHM,2,Female
2023-2444,Michelle,Salazar,BSHM,2,Female
2023-2445,Eduardo,Tinio,BSHM,2,Male
2023-2446,Diana,Pascual,BSHM,2,Female
2023-2447,Christian,Lim,BSHM,2,Male
2023-2448,Carla,Jimenez,BSHM,2,Female
2023-2449,Diana,Fuentes,BSHM,2,Female
2023-2450,Bernadette,Dela Cruz,BSHM,2,Female
2023-2451,Lourdes,Galang,BSHM,2,Female
2023-2452,Bianca,Salazar,BSHM,2,Female
2023-2453,Rogelio,Reyes,BSHM,2,Male
2023-2454,Cristina,Lacson,BSHM,2,Female
2023-2455,Cristina,Ong,BSHM,2,Female
2023-2456,Ryan,Fuentes,BSHM,2,Male
2023-2457,Hannah,Ocampo,BSHM,2,Female
2023-2458,Bianca,Cruz,BSHM,2,Female
2023-2459,Cristina,Torres,BSHM,2,Female
2023-2460,Angela,Flores,BSHM,2,Female
2023-2461,John,Aguilar,BSHM,2,Male
2023-2462,Angelo,Javier,BSEcon,2,Male
2023-2463,Maricel,Rivera,BSEcon,2,Female
2023-2464,Alfredo,Buenaventura,BSEcon,2,Male
2023-2465,Paz,Santiago,BSEcon,2,Female
2023-2466,Alvin,Mercado,BSEcon,2,Male
2023-2467,Jenny,Flores,BSEcon,2,Female
2023-2468,Karen,Dela Cruz,BSEcon,2,Female
2023-2469,Ferdinand,Ocampo,BSEcon,2,Male
2023-2470,Camille,Javier,BSEcon,2,Female
2023-2471,Ryan,Aguilar,BSEcon,2,Male
2023-2472,Paz,Cabanilla,BSEcon,2,Female
2023-2473,Efren,Macaraeg,BSEcon,2,Male
2023-2474,Cynthia,Morales,BSEcon,2,Female
2023-2475,Rodrigo,Jimenez,BSEcon,2,Male
2023-2476,Vanessa,Regalado,BSEcon,2,Female
2023-2477,Ricardo,Tan,BSEcon,2,Male
2023-2478,Andrea,Hernandez,BSEcon,2,Female
2023-2479,Abigail,Hernandez,BSEcon,2,Female
2023-2480,Elmer,Ignacio,BSEcon,2,Male
2023-2481,Florinda,Galang,BSEcon,2,Female
2023-2482,Jasmine,Fernandez,BSEcon,2,Female
2023-2483,Elena,Castillo,BSEcon,2,Female
2023-2484,Jasmine,Alcantara,BSEcon,2,Female
2023-2485,Jasmine,Fernandez,BSEcon,2,Female
2023-2486,Isidro,Mercado,BSEcon,2,Male
2023-2487,Kyla,Villanueva,BSEcon,2,Female
2023-2488,Rogelio,Macapagal,BSEcon,2,Male
2023-2489,Carmen,Villanueva,BSEcon,2,Female
2023-2490,Jenny,Morales,BSEcon,2,Female
2023-2491,Jose,Ocampo,BSEcon,2,Male
2023-2492,Ferdinand,Pascual,BSEcon,2,Male
2023-2493,Lorraine,Macaraeg,BSEcon,2,Female
2023-2494,Daniel,Lanuza,BSEcon,2,Male
2023-2495,Maricel,Lim,BSEntrep,2,Female
2023-2496,Kristoffer,Navarro,BSEntrep,2,Male
2023-2497,Carla,Alcantara,BSEntrep,2,Female
2023-2498,Luis,Sulit,BSEntrep,2,Male
2023-2499,Adrian,Pascual,BSEntrep,2,Male
2023-2500,Cristina,Morales,BSEntrep,2,Female
2023-2501,Trisha,Ong,BSEntrep,2,Female
2023-2502,Stephanie,Soriano,BSEntrep,2,Female
2023-2503,Jenny,Torres,BSEntrep,2,Female
2023-2504,Dante,Reyes,BSEntrep,2,Male
2023-2505,Gracia,Regalado,BSEntrep,2,Female
2023-2506,Josephine,Quijano,BSEntrep,2,Female
2023-2507,Ferdinand,Dalisay,BSEntrep,2,Male
2023-2508,Bianca,Castillo,BSEntrep,2,Female
2023-2509,Abigail,Tan,BSEntrep,2,Female
2023-2510,Cynthia,Manalo,BSEntrep,2,Female
2023-2511,Herminia,Cabanilla,BSEntrep,2,Female
2023-2512,Michael,Obeso,BSEntrep,2,Male
2023-2513,Emmanuel,Dela Cruz,BSEntrep,2,Male
2023-2514,Michael,Alcantara,BSEntrep,2,Male
2023-2515,Herminia,Ramos,BSEntrep,2,Female
2023-2516,Jomar,Hernandez,BSEntrep,2,Male
2023-2517,Luis,Hipolito,BSEntrep,2,Male
2023-2518,Angela,Villanueva,BSEntrep,2,Female
2023-2519,Trisha,Macapagal,BSEntrep,2,Female
2023-2520,Jerome,Hernandez,BSEntrep,2,Male
2023-2521,Juan,Tinio,BSEntrep,2,Male
2023-2522,Angelo,Macaraeg,BSEntrep,2,Male
2023-2523,Kristine,Soriano,BSEntrep,2,Female
2023-2524,Fatima,Diaz,BSEntrep,2,Female
2023-2525,Alfredo,Garcia,BSEntrep,2,Male
2023-2526,Adrian,Lim,BSEntrep,2,Male
2023-2527,Renz,Manalo,BSEntrep,2,Male
2023-2528,Abigail,Castillo,BSEntrep,2,Female
2023-2529,Jasmine,Ignacio,BSEntrep,2,Female
2023-2530,Rogelio,Pascual,BSEntrep,2,Male
2023-2531,Regina,Ocampo,BSEntrep,2,Female
2023-2532,Melissa,Cruz,BSEntrep,2,Female
2023-2533,Abigail,Yap,BSCS,2,Female
2023-2534,Michael,Santiago,BSCS,2,Male
2023-2535,Claire,Lanuza,BSCS,2,Female
2023-2536,Alfredo,Fuentes,BSCS,2,Male
2023-2537,Camille,Reyes,BSCS,2,Female
2023-2538,Christian,Soriano,BSCS,2,Male
2023-2539,Marco,Manalo,BSCS,2,Male
2023-2540,Maricel,Obeso,BSCS,2,Female
2023-2541,Claire,Hipolito,BSCS,2,Female
2023-2542,Ramon,Morales,BSCS,2,Male
2023-2543,Luis,Mercado,BSCS,2,Male
2023-2544,Vincent,Kinilayan,BSCS,2,Male
2023-2545,Renato,Garcia,BSCS,2,Male
2023-2546,Jerome,Ilagan,BSCS,2,Male
2023-2547,Alvin,Alcantara,BSCS,2,Male
2023-2548,Nestor,Badillo,BSCS,2,Male
2023-2549,Trisha,Dalisay,BSCS,2,Female
2023-2550,Trisha,Dela Cruz,BSCS,2,Female
2023-2551,Herminia,Resurreccion,BSCS,2,Female
2023-2552,Isidro,Ursua,BSCS,2,Male
2023-2553,Elmer,Zamora,BSCS,2,Male
2023-2554,Jenny,Castillo,BSCS,2,Female
2023-2555,Ernesto,Javier,BSCS,2,Male
2023-2556,Andrea,Ramos,BSCS,2,Female
2023-2557,Hernando,Pascual,BSCS,2,Male
2023-2558,Antonio,Diaz,BSCS,2,Male
2023-2559,Patrick,Villanueva,BSCS,2,Male
2023-2560,Andrea,Mendoza,BSCS,2,Female
2023-2561,Miguel,Hernandez,BSCS,2,Male
2023-2562,Andrei,Fernandez,BSCS,2,Male
2023-2563,Adrian,Quijano,BSCS,2,Male
2023-2564,Paz,Perez,BSCS,2,Female
2023-2565,Sandra,Ong,BSCS,2,Female
2023-2566,Ferdinand,Galang,BSCS,2,Male
2023-2567,Kristoffer,Diaz,BSCS,2,Male
2023-2568,Daniel,Pascual,BSCS,2,Male
2023-2569,Daniel,Morales,BSCS,2,Male
2023-2570,Francis,Mercado,BSCS,2,Male
2023-2571,Jose,Regalado,BSCS,2,Male
2023-2572,Alvin,Ursua,BSCS,2,Male
2023-2573,Dante,Yap,BSCS,2,Male
2023-2574,Ricardo,Javier,BSCS,2,Male
2023-2575,Isidro,Macapagal,BSCS,2,Male
2023-2576,Rowena,Fuentes,BSCS,2,Female
2023-2577,Juan,Alcantara,BSCS,2,Male
2023-2578,Noel,Abella,BSCS,2,Male
2023-2579,Efren,Villanueva,BSCS,2,Male
2023-2580,Rowena,Diaz,BSCS,2,Female
2023-2581,Dante,Lanuza,BSCS,2,Male
2023-2582,Ferdinand,Lim,BSCS,2,Male
2023-2583,Marco,Perez,BSCS,2,Male
2023-2584,Bernadette,Perez,BSCS,2,Female
2023-2585,Roberto,Manalo,BSCS,2,Male
2023-2586,Jerome,Lacson,BSCS,2,Male
2023-2587,Rogelio,Ilagan,BSCS,2,Male
2023-2588,Eduardo,Zamora,BSCS,2,Male
2023-2589,Christian,Lacson,BSCS,2,Male
2023-2590,Karen,Hernandez,BSCS,2,Female
2023-2591,Jerome,Ocampo,BSCS,2,Male
2023-2592,Gerald,Mercado,BSCS,2,Male
2023-2593,Hernando,Galang,BSCS,2,Male
2023-2594,Noel,Domingo,BSCS,2,Male
2023-2595,Lorraine,Morales,BSCS,2,Female
2023-2596,Ryan,Alcantara,BSCS,2,Male
2023-2597,Ryan,Tan,BSCS,2,Male
2023-2598,Patrick,Umali,BSIT,2,Male
2023-2599,Kristine,Cabanilla,BSIT,2,Female
2023-2600,Joanna,Quijano,BSIT,2,Female
2023-2601,Roberto,Badillo,BSIT,2,Male
2023-2602,Kristine,Lacson,BSIT,2,Female
2023-2603,Felix,Serrano,BSIT,2,Male
2023-2604,Felix,Obeso,BSIT,2,Male
2023-2605,Efren,Tinio,BSIT,2,Male
2023-2606,Marco,Hipolito,BSIT,2,Male
2023-2607,Andrea,Bautista,BSIT,2,Female
2023-2608,Melissa,Hipolito,BSIT,2,Female
2023-2609,Miguel,Valencia,BSIT,2,Male
2023-2610,Ernesto,Aguilar,BSIT,2,Male
2023-2611,Liza,Aquino,BSIT,2,Female
2023-2612,Ana,Gonzales,BSIT,2,Female
2023-2613,Ryan,Mendoza,BSIT,2,Male
2023-2614,Luis,Aguilar,BSIT,2,Male
2023-2615,Camille,Reyes,BSIT,2,Female
2023-2616,Jose,Ocampo,BSIT,2,Male
2023-2617,Rogelio,Ilagan,BSIT,2,Male
2023-2618,Vincent,Pascual,BSIT,2,Male
2023-2619,Christian,Obeso,BSIT,2,Male
2023-2620,Vanessa,Valencia,BSIT,2,Female
2023-2621,Andrei,Bautista,BSIT,2,Male
2023-2622,Cynthia,Espina,BSIT,2,Female
2023-2623,Elena,Aquino,BSIT,2,Female
2023-2624,Maricel,Obeso,BSIT,2,Female
2023-2625,Marisol,Alcantara,BSIT,2,Female
2023-2626,Juan,Quijano,BSIT,2,Male
2023-2627,Isidro,Tolentino,BSIT,2,Male
2023-2628,Ernesto,Serrano,BSIT,2,Male
2023-2629,Felix,Villanueva,BSIT,2,Male
2023-2630,Ryan,Kinilayan,BSIT,2,Male
2023-2631,Emmanuel,Mercado,BSIT,2,Male
2023-2632,Efren,Navalta,BSIT,2,Male
2023-2633,Kevin,Garcia,BSIT,2,Male
2023-2634,Camille,Umali,BSIT,2,Female
2023-2635,Jose,Aguilar,BSIT,2,Male
2023-2636,Antonio,Ocampo,BSIT,2,Male
2023-2637,Gerald,Regalado,BSIT,2,Male
2023-2638,Kevin,Umali,BSIT,2,Male
2023-2639,Emmanuel,Jimenez,BSIT,2,Male
2023-2640,Emmanuel,Tan,BSIT,2,Male
2023-2641,Patrick,Salazar,BSIT,2,Male
2023-2642,Rosario,Guevarra,BSIT,2,Female
2023-2643,Roberto,Macapagal,BSIT,2,Male
2023-2644,Florinda,Jimenez,BSIT,2,Female
2023-2645,Bianca,Ursua,BSIT,2,Female
2023-2646,Arvin,Abella,BSIT,2,Male
2023-2647,Daniel,Lim,BSIT,2,Male
2023-2648,Jose,Quijano,BSIT,2,Male
2023-2649,Ryan,Navarro,BSIT,2,Male
2023-2650,Kevin,Reyes,BSIT,2,Male
2023-2651,Miguel,Narvaez,BSIT,2,Male
2023-2652,Luis,Soriano,BSIT,2,Male
2023-2653,Cristina,Domingo,BSIS,2,Female
2023-2654,Darius,Navarro,BSIS,2,Male
2023-2655,John,Buenaventura,BSIS,2,Male
2023-2656,Josephine,Abella,BSIS,2,Female
2023-2657,Maria,Buenaventura,BSIS,2,Female
2023-2658,Regina,Santos,BSIS,2,Female
2023-2659,Daniel,Macapagal,BSIS,2,Male
2023-2660,Roberto,Enriquez,BSIS,2,Male
2023-2661,Renato,Morales,BSIS,2,Male
2023-2662,Regina,Pascua,BSIS,2,Female
2023-2663,Lourdes,Castillo,BSIS,2,Female
2023-2664,Alvin,Macaraeg,BSIS,2,Male
2023-2665,Luis,Badillo,BSIS,2,Male
2023-2666,Renato,Fuentes,BSIS,2,Male
2023-2667,Florinda,Perez,BSIS,2,Female
2023-2668,Stephanie,Umali,BSIS,2,Female
2023-2669,Isidro,Hipolito,BSIS,2,Male
2023-2670,Vanessa,Jimenez,BSIS,2,Female
2023-2671,Jasmine,Lim,BSIS,2,Female
2023-2672,Antonio,Macaraeg,BSIS,2,Male
2023-2673,Angelo,Tolentino,BSIS,2,Male
2023-2674,Christian,Rivera,BSIS,2,Male
2023-2675,Jerome,Quijano,BSIS,2,Male
2023-2676,Angelo,Espina,BSIS,2,Male
2023-2677,Carmen,Tinio,BSIS,2,Female
2023-2678,Vanessa,Zamora,BSIS,2,Female
2023-2679,Renz,Navalta,BSIS,2,Male
2023-2680,Josephine,Tan,BSIS,2,Female
2023-2681,Cynthia,Lim,BSIS,2,Female
2023-2682,Adrian,Bautista,BSIS,2,Male
2023-2683,Stephanie,Rivera,BSIS,2,Female
2023-2684,Ricardo,Ignacio,BSIS,2,Male
2023-2685,Melissa,Morales,BSIS,2,Female
2023-2686,Elmer,Ilagan,BSIS,2,Male
2023-2687,Elena,Ilagan,BSIS,2,Female
2023-2688,Jenny,Gonzales,BSIS,2,Female
2023-2689,Paz,Resurreccion,BSIS,2,Female
2023-2690,Juan,Guevarra,BSIS,2,Male
2023-2691,Eduardo,Dalisay,BSIS,2,Male
2023-2692,Jomar,Cruz,BSIS,2,Male
2023-2693,Regina,Dalisay,BSIS,2,Female
2023-2694,Rodrigo,Tolentino,BSIS,2,Male
2023-2695,Camille,Flores,BSIS,2,Female
2023-2696,Paz,Salazar,BSIS,2,Female
2023-2697,Maricel,Gonzales,BSIS,2,Female
2023-2698,Alfredo,Mendoza,BSIS,2,Male
2023-2699,Elmer,Navarro,BSIS,2,Male
2023-2700,Isidro,Regalado,BSIS,2,Male
2023-2701,Luis,Macapagal,BSIS,2,Male
2023-2702,Isidro,Serrano,BSIS,2,Male
2023-2703,Camille,Quijano,BSCA,2,Female
2023-2704,Claire,Javier,BSCA,2,Female
2023-2705,Claire,Bautista,BSCA,2,Female
2023-2706,Angela,Pascua,BSCA,2,Female
2023-2707,Cynthia,Fernandez,BSCA,2,Female
2023-2708,Emmanuel,Cruz,BSCA,2,Male
2023-2709,Rowena,Fuentes,BSCA,2,Female
2023-2710,Renz,Aquino,BSCA,2,Male
2023-2711,Lorraine,Ursua,BSCA,2,Female
2023-2712,Angela,Soriano,BSCA,2,Female
2023-2713,Elmer,Cruz,BSCA,2,Male
2023-2714,Angela,Resurreccion,BSCA,2,Female
2023-2715,John,Diaz,BSCA,2,Male
2023-2716,Herminia,Mendoza,BSCA,2,Female
2023-2717,Jerome,Domingo,BSCA,2,Male
2023-2718,Gloria,Reyes,BSCA,2,Female
2023-2719,Nicole,Resurreccion,BSCA,2,Female
2023-2720,Kevin,Fuentes,BSCA,2,Male
2023-2721,Regina,Rivera,BSCA,2,Female
2023-2722,Camille,Resurreccion,BSCA,2,Female
2023-2723,Carla,Quijano,BSCA,2,Female
2023-2724,Cynthia,Zamora,BSCA,2,Female
2023-2725,Claire,Galang,BSCA,2,Female
2023-2726,Daniel,Ramos,BSCA,2,Male
2023-2727,Ana,Tolentino,BSCA,2,Female
2023-2728,Fatima,Macapagal,BSCA,2,Female
2023-2729,Patricia,Ursua,BSCA,2,Female
2023-2730,Carmen,Navalta,BSCA,2,Female
2023-2731,Florinda,Flores,BSCA,2,Female
2023-2732,Adrian,Pascua,BSCA,2,Male
2023-2733,Gracia,Aquino,BSCA,2,Female
2023-2734,Bianca,Guevarra,BSCA,2,Female
2023-2735,Gloria,Ilagan,BSCA,2,Female
2023-2736,Elmer,Buenaventura,BSCA,2,Male
2023-2737,Hernando,Zamora,BSCA,2,Male
2024-0001,Antonio,Tinio,BSMETE,1,Male
2024-0002,Arvin,Sulit,BSMETE,1,Male
2024-0003,Gracia,Narvaez,BSMETE,1,Female
2024-0004,Marisol,Santiago,BSMETE,1,Female
2024-0005,Maria,Fernandez,BSMETE,1,Female
2024-0006,Patricia,Quijano,BSMETE,1,Female
2024-0007,Hannah,Lanuza,BSMETE,1,Female
2024-0008,Kristoffer,Guevarra,BSMETE,1,Male
2024-0009,Evelyn,Rivera,BSMETE,1,Female
2024-0010,Francis,Salazar,BSMETE,1,Male
2024-0011,Renato,Domingo,BSMETE,1,Male
2024-0012,Maria,Pascual,BSMETE,1,Female
2024-0013,Angelo,Cabanilla,BSMETE,1,Male
2024-0014,Renato,Javier,BSMETE,1,Male
2024-0015,Miguel,Ursua,BSMETE,1,Male
2024-0016,Michelle,Sulit,BSMETE,1,Female
2024-0017,Ernesto,Bautista,BSMETE,1,Male
2024-0018,Stephanie,Torres,BSMETE,1,Female
2024-0019,Vanessa,Ong,BSMETE,1,Female
2024-0020,Renato,Ong,BSMETE,1,Male
2024-0021,Antonio,Tinio,BSMETE,1,Male
2024-0022,Marisol,Yap,BSMETE,1,Female
2024-0023,Gerald,Sulit,BSMETE,1,Male
2024-0024,Camille,Diaz,BSMETE,1,Female
2024-0025,Gracia,Serrano,BSMETE,1,Female
2024-0026,Sophia,Fuentes,BSMETE,1,Female
2024-0027,Raymond,Galang,BSMETE,1,Male
2024-0028,Marco,Fernandez,BSMETE,1,Male
2024-0029,Daniel,Soriano,BSMETE,1,Male
2024-0030,Evelyn,Domingo,BSMETE,1,Female
2024-0031,Marisol,Navarro,BSMETE,1,Female
2024-0032,Maricel,Domingo,BSMETE,1,Female
2024-0033,Noel,Santiago,BSMETE,1,Male
2024-0034,Jose,Salazar,BSMETE,1,Male
2024-0035,Paz,Quijano,BSMETE,1,Female
2024-0036,Emmanuel,Galang,BSMETE,1,Male
2024-0037,Daniel,Quijano,BSMETE,1,Male
2024-0038,Nestor,Guevarra,BSMETE,1,Male
2024-0039,Antonio,Regalado,BSMETE,1,Male
2024-0040,Ronald,Narvaez,BSMETE,1,Male
2024-0041,Carla,Soriano,BSMETE,1,Female
2024-0042,Claire,Macaraeg,BSMETE,1,Female
2024-0043,Alfredo,Pascua,BSMETE,1,Male
2024-0044,Imelda,Lim,BSMETE,1,Female
2024-0045,Sophia,Buenaventura,BSMETE,1,Female
2024-0046,Carlos,Domingo,BSMETE,1,Male
2024-0047,Gracia,Abella,BSMETE,1,Female
2024-0048,Hernando,Zamora,BET-CHET,1,Male
2024-0049,Efren,Ursua,BET-CHET,1,Male
2024-0050,Josephine,Garcia,BET-CHET,1,Female
2024-0051,Sheena,Morales,BET-CHET,1,Female
2024-0052,Nicole,Morales,BET-CHET,1,Female
2024-0053,Angela,Zamora,BET-CHET,1,Female
2024-0054,Evelyn,Gonzales,BET-CHET,1,Female
2024-0055,Antonio,Perez,BET-CHET,1,Male
2024-0056,Rowena,Valencia,BET-CHET,1,Female
2024-0057,Herminia,Resurreccion,BET-CHET,1,Female
2024-0058,Kristine,Guevarra,BET-CHET,1,Female
2024-0059,Joanna,Domingo,BET-CHET,1,Female
2024-0060,Jenny,Pascua,BET-CHET,1,Female
2024-0061,Teresa,Ignacio,BET-CHET,1,Female
2024-0062,Herminia,Dalisay,BET-CHET,1,Female
2024-0063,Jomar,Reyes,BET-CHET,1,Male
2024-0064,Angela,Yap,BET-CHET,1,Female
2024-0065,Michael,Jimenez,BET-CHET,1,Male
2024-0066,Diana,Gonzales,BET-CHET,1,Female
2024-0067,Imelda,Macapagal,BET-CHET,1,Female
2024-0068,Elena,Aquino,BET-CHET,1,Female
2024-0069,Hannah,Ignacio,BET-CHET,1,Female
2024-0070,Lorraine,Navalta,BET-CHET,1,Female
2024-0071,Joanna,Serrano,BET-CHET,1,Female
2024-0072,Fatima,Navalta,BET-CHET,1,Female
2024-0073,Roberto,Domingo,BET-CHET,1,Male
2024-0074,Carmen,Ilagan,BET-CHET,1,Female
2024-0075,Gerald,Rivera,BET-CHET,1,Male
2024-0076,Ricardo,Buenaventura,BET-CHET,1,Male
2024-0077,Florinda,Lanuza,BET-CHET,1,Female
2024-0078,Florinda,Jimenez,BET-CHET,1,Female
2024-0079,Melissa,Santiago,BET-CHET,1,Female
2024-0080,Christian,Alcantara,BET-ELET,1,Male
2024-0081,Alvin,Castillo,BET-ELET,1,Male
2024-0082,Dante,Mendoza,BET-ELET,1,Male
2024-0083,Daniel,Rivera,BET-ELET,1,Male
2024-0084,Jose,Torres,BET-ELET,1,Male
2024-0085,Kyla,Domingo,BET-ELET,1,Female
2024-0086,Roberto,Zamora,BET-ELET,1,Male
2024-0087,Raymond,Enriquez,BET-ELET,1,Male
2024-0088,Elmer,Ursua,BET-ELET,1,Male
2024-0089,Raymond,Fuentes,BET-ELET,1,Male
2024-0090,Noel,Diaz,BET-ELET,1,Male
2024-0091,Rogelio,Lacson,BET-ELET,1,Male
2024-0092,Ernesto,Obeso,BET-ELET,1,Male
2024-0093,Gerald,Enriquez,BET-ELET,1,Male
2024-0094,Darius,Hipolito,BET-ELET,1,Male
2024-0095,Felix,Espina,BET-ELET,1,Male
2024-0096,Ronald,Hernandez,BET-ELET,1,Male
2024-0097,Marco,Kinilayan,BET-ELET,1,Male
2024-0098,Carla,Valencia,BET-ELET,1,Female
2024-0099,Kristine,Yap,BET-ELET,1,Female
2024-0100,Cristina,Aquino,BET-ELET,1,Female
2024-0101,Alvin,Bautista,BET-ELET,1,Male
2024-0102,Marco,Ocampo,BET-ELET,1,Male
2024-0103,Kevin,Tinio,BET-ELET,1,Male
2024-0104,Christian,Alcantara,BET-ELET,1,Male
2024-0105,Rogelio,Yap,BET-ELET,1,Male
2024-0106,Elmer,Yap,BET-ELET,1,Male
2024-0107,Camille,Jimenez,BET-ELET,1,Female
2024-0108,Kevin,Soriano,BET-ELET,1,Male
2024-0109,Renz,Regalado,BET-ELET,1,Male
2024-0110,Ramon,Ursua,BET-ELET,1,Male
2024-0111,Paz,Buenaventura,BET-ELET,1,Female
2024-0112,Ramon,Espina,BET-ELET,1,Male
2024-0113,Karen,Valencia,BET-ELET,1,Female
2024-0114,Herminia,Resurreccion,BET-ELET,1,Female
2024-0115,Ryan,Fuentes,BET-ELET,1,Male
2024-0116,Felix,Manalo,BET-ELET,1,Male
2024-0117,Elena,Jimenez,BET-ELET,1,Female
2024-0118,Daniel,Ilagan,BET-ELET,1,Male
2024-0119,Domingo,Rivera,BET-ELET,1,Male
2024-0120,Elmer,Lanuza,BET-ELET,1,Male
2024-0121,Efren,Yap,BET-ELET,1,Male
2024-0122,Christian,Umali,BET-ELET,1,Male
2024-0123,Paz,Diaz,BET-ELET,1,Female
2024-0124,Renz,Diaz,BET-ELET,1,Male
2024-0125,Daniel,Garcia,BET-ELET,1,Male
2024-0126,Jasmine,Villanueva,BSME,1,Female
2024-0127,Mark,Kinilayan,BSME,1,Male
2024-0128,Ronald,Alcantara,BSME,1,Male
2024-0129,Michelle,Cruz,BSME,1,Female
2024-0130,Sandra,Navarro,BSME,1,Female
